location,info
Ahuachapán,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 25, 'end': 36, 'body': 'Ahuachapán', 'confidence': 0.9972, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 37, 'end': 39, 'body': 'la', 'confidence': 0.8396, 'entities': [], 'suggested': True, 'value': 'la', 'type': 'value'}]"
la,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 25, 'end': 36, 'body': 'Ahuachapán', 'confidence': 0.9972, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 37, 'end': 39, 'body': 'la', 'confidence': 0.8396, 'entities': [], 'suggested': True, 'value': 'la', 'type': 'value'}]"
|,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 21, 'body': '|', 'confidence': 0.8389, 'entities': [], 'suggested': True, 'value': '|', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 98, 'end': 103, 'body': 'Cádiz', 'confidence': 0.926, 'entities': [], 'suggested': True, 'value': 'Cádiz', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 107, 'end': 120, 'body': 'San Sebastián', 'confidence': 0.9168, 'entities': [], 'suggested': True, 'value': 'San Sebastián', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 136, 'end': 141, 'body': 'Santa', 'confidence': 0.8638, 'entities': [], 'suggested': True, 'value': 'Santa', 'type': 'value'}]"
Cádiz,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 21, 'body': '|', 'confidence': 0.8389, 'entities': [], 'suggested': True, 'value': '|', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 98, 'end': 103, 'body': 'Cádiz', 'confidence': 0.926, 'entities': [], 'suggested': True, 'value': 'Cádiz', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 107, 'end': 120, 'body': 'San Sebastián', 'confidence': 0.9168, 'entities': [], 'suggested': True, 'value': 'San Sebastián', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 136, 'end': 141, 'body': 'Santa', 'confidence': 0.8638, 'entities': [], 'suggested': True, 'value': 'Santa', 'type': 'value'}]"
San Sebastián,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 21, 'body': '|', 'confidence': 0.8389, 'entities': [], 'suggested': True, 'value': '|', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 98, 'end': 103, 'body': 'Cádiz', 'confidence': 0.926, 'entities': [], 'suggested': True, 'value': 'Cádiz', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 107, 'end': 120, 'body': 'San Sebastián', 'confidence': 0.9168, 'entities': [], 'suggested': True, 'value': 'San Sebastián', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 136, 'end': 141, 'body': 'Santa', 'confidence': 0.8638, 'entities': [], 'suggested': True, 'value': 'Santa', 'type': 'value'}]"
Santa,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 21, 'body': '|', 'confidence': 0.8389, 'entities': [], 'suggested': True, 'value': '|', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 98, 'end': 103, 'body': 'Cádiz', 'confidence': 0.926, 'entities': [], 'suggested': True, 'value': 'Cádiz', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 107, 'end': 120, 'body': 'San Sebastián', 'confidence': 0.9168, 'entities': [], 'suggested': True, 'value': 'San Sebastián', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 136, 'end': 141, 'body': 'Santa', 'confidence': 0.8638, 'entities': [], 'suggested': True, 'value': 'Santa', 'type': 'value'}]"
Sonsonate,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 162, 'end': 171, 'body': 'Sonsonate', 'confidence': 0.8081, 'entities': [], 'suggested': True, 'value': 'Sonsonate', 'type': 'value'}]"
| Orellana,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Orellana', 'confidence': 0.9019, 'entities': [], 'suggested': True, 'value': '| Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 34, 'end': 44, 'body': 'uno de los', 'confidence': 0.8801, 'entities': [], 'suggested': True, 'value': 'uno de los', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 194, 'end': 203, 'body': 'Francisco', 'confidence': 0.851, 'entities': [], 'suggested': True, 'value': 'Francisco', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 215, 'end': 226, 'body': 'Ahuachapán', 'confidence': 0.989, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
uno de los,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Orellana', 'confidence': 0.9019, 'entities': [], 'suggested': True, 'value': '| Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 34, 'end': 44, 'body': 'uno de los', 'confidence': 0.8801, 'entities': [], 'suggested': True, 'value': 'uno de los', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 194, 'end': 203, 'body': 'Francisco', 'confidence': 0.851, 'entities': [], 'suggested': True, 'value': 'Francisco', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 215, 'end': 226, 'body': 'Ahuachapán', 'confidence': 0.989, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
Francisco,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Orellana', 'confidence': 0.9019, 'entities': [], 'suggested': True, 'value': '| Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 34, 'end': 44, 'body': 'uno de los', 'confidence': 0.8801, 'entities': [], 'suggested': True, 'value': 'uno de los', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 194, 'end': 203, 'body': 'Francisco', 'confidence': 0.851, 'entities': [], 'suggested': True, 'value': 'Francisco', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 215, 'end': 226, 'body': 'Ahuachapán', 'confidence': 0.989, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
Ahuachapán,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 20, 'end': 30, 'body': '| Orellana', 'confidence': 0.9019, 'entities': [], 'suggested': True, 'value': '| Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 34, 'end': 44, 'body': 'uno de los', 'confidence': 0.8801, 'entities': [], 'suggested': True, 'value': 'uno de los', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 194, 'end': 203, 'body': 'Francisco', 'confidence': 0.851, 'entities': [], 'suggested': True, 'value': 'Francisco', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 215, 'end': 226, 'body': 'Ahuachapán', 'confidence': 0.989, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
Delgado se hacía pasar como pastor de una iglesia,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 22, 'end': 72, 'body': 'Delgado se hacía pasar como pastor de una iglesia', 'confidence': 0.7244, 'entities': [], 'suggested': True, 'value': 'Delgado se hacía pasar como pastor de una iglesia', 'type': 'value'}]"
SeguridadCiudadana | Milton Moisés Delgado Valladares,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 54, 'body': 'SeguridadCiudadana | Milton Moisés Delgado Valladares', 'confidence': 0.9134, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Milton Moisés Delgado Valladares', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 76, 'end': 97, 'body': 'José Roberto Orellana', 'confidence': 0.8954, 'entities': [], 'suggested': True, 'value': 'José Roberto Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 201, 'end': 205, 'body': 'Cara', 'confidence': 0.714, 'entities': [], 'suggested': True, 'value': 'Cara', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 213, 'end': 224, 'body': 'Ahuachapán', 'confidence': 0.972, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
José Roberto Orellana,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 54, 'body': 'SeguridadCiudadana | Milton Moisés Delgado Valladares', 'confidence': 0.9134, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Milton Moisés Delgado Valladares', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 76, 'end': 97, 'body': 'José Roberto Orellana', 'confidence': 0.8954, 'entities': [], 'suggested': True, 'value': 'José Roberto Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 201, 'end': 205, 'body': 'Cara', 'confidence': 0.714, 'entities': [], 'suggested': True, 'value': 'Cara', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 213, 'end': 224, 'body': 'Ahuachapán', 'confidence': 0.972, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
Cara,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 54, 'body': 'SeguridadCiudadana | Milton Moisés Delgado Valladares', 'confidence': 0.9134, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Milton Moisés Delgado Valladares', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 76, 'end': 97, 'body': 'José Roberto Orellana', 'confidence': 0.8954, 'entities': [], 'suggested': True, 'value': 'José Roberto Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 201, 'end': 205, 'body': 'Cara', 'confidence': 0.714, 'entities': [], 'suggested': True, 'value': 'Cara', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 213, 'end': 224, 'body': 'Ahuachapán', 'confidence': 0.972, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
Ahuachapán,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 54, 'body': 'SeguridadCiudadana | Milton Moisés Delgado Valladares', 'confidence': 0.9134, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Milton Moisés Delgado Valladares', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 76, 'end': 97, 'body': 'José Roberto Orellana', 'confidence': 0.8954, 'entities': [], 'suggested': True, 'value': 'José Roberto Orellana', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 201, 'end': 205, 'body': 'Cara', 'confidence': 0.714, 'entities': [], 'suggested': True, 'value': 'Cara', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 213, 'end': 224, 'body': 'Ahuachapán', 'confidence': 0.972, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
"Cangrejera, Izalco, Sonsonate","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 36, 'end': 65, 'body': 'Cangrejera, Izalco, Sonsonate', 'confidence': 0.7651, 'entities': [], 'suggested': True, 'value': 'Cangrejera, Izalco, Sonsonate', 'type': 'value'}]"
SeguridadCiudadana | 1,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 23, 'body': 'SeguridadCiudadana | 1', 'confidence': 0.8907, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | 1', 'type': 'value'}]"
SeguridadCiudadana | El Ministro de,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 36, 'body': 'SeguridadCiudadana | El Ministro de', 'confidence': 0.9131, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | El Ministro de', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 93, 'end': 94, 'body': '1', 'confidence': 0.8847, 'entities': [], 'suggested': True, 'value': '1', 'type': 'value'}]"
1,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 36, 'body': 'SeguridadCiudadana | El Ministro de', 'confidence': 0.9131, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | El Ministro de', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 93, 'end': 94, 'body': '1', 'confidence': 0.8847, 'entities': [], 'suggested': True, 'value': '1', 'type': 'value'}]"
SeguridadCiudadana | Elementos,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8997, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 140, 'end': 149, 'body': 'Copalillo', 'confidence': 0.8389, 'entities': [], 'suggested': True, 'value': 'Copalillo', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 153, 'end': 189, 'body': 'San Antonio de la Cruz, Chalatenango', 'confidence': 0.3936, 'entities': [], 'suggested': True, 'value': 'San Antonio de la Cruz, Chalatenango', 'type': 'value'}]"
Copalillo,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8997, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 140, 'end': 149, 'body': 'Copalillo', 'confidence': 0.8389, 'entities': [], 'suggested': True, 'value': 'Copalillo', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 153, 'end': 189, 'body': 'San Antonio de la Cruz, Chalatenango', 'confidence': 0.3936, 'entities': [], 'suggested': True, 'value': 'San Antonio de la Cruz, Chalatenango', 'type': 'value'}]"
"San Antonio de la Cruz, Chalatenango","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 31, 'body': 'SeguridadCiudadana | Elementos', 'confidence': 0.8997, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana | Elementos', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 140, 'end': 149, 'body': 'Copalillo', 'confidence': 0.8389, 'entities': [], 'suggested': True, 'value': 'Copalillo', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 153, 'end': 189, 'body': 'San Antonio de la Cruz, Chalatenango', 'confidence': 0.3936, 'entities': [], 'suggested': True, 'value': 'San Antonio de la Cruz, Chalatenango', 'type': 'value'}]"
SeguridadCiudadana |,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 21, 'body': 'SeguridadCiudadana |', 'confidence': 0.8834, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana |', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 147, 'end': 158, 'body': 'Ahuachapán', 'confidence': 0.9863, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
Ahuachapán,"[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 1, 'end': 21, 'body': 'SeguridadCiudadana |', 'confidence': 0.8834, 'entities': [], 'suggested': True, 'value': 'SeguridadCiudadana |', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 147, 'end': 158, 'body': 'Ahuachapán', 'confidence': 0.9863, 'entities': [], 'suggested': True, 'value': 'Ahuachapán', 'type': 'value'}]"
"Soyapango, Ilopango","[{'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 51, 'end': 70, 'body': 'Soyapango, Ilopango', 'confidence': 0.9293, 'entities': [], 'suggested': True, 'value': 'Soyapango, Ilopango', 'type': 'value'}, {'id': '3233198566948636', 'name': 'wit$location', 'role': 'location', 'start': 73, 'end': 83, 'body': 'San Martín', 'confidence': 0.9358, 'entities': [], 'suggested': True, 'value': 'San Martín', 'type': 'value'}]"
